!MOLECULE
E-CH3OH
!MOLECULAR WEIGHT
32.0
!NUMBER OF ENERGY LEVELS
100
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, K
339   57   43      3.569e-03      863.364871	152.9
340   58   45      1.150e-04      338.530249	161.0
341   58   70      2.194e-04      619.074541	161.0
342   59   46      8.305e-05      338.456499	189.0
343   59   72      2.819e-05      365.474759	189.0
344   59   57      1.589e-03      752.311895	189.0
345   60   47      8.305e-05      338.475290	201.1
346   60   73      4.786e-05      448.034901	201.1
347   60   58      1.960e-03      834.904315	201.1
348   61   48      4.483e-05      338.404580	243.8
349   61   75      3.676e-05      503.571161	243.8
350   61   60      1.876e-03      890.373373	243.8
351   62   49      4.512e-05      338.430933	253.9
352   62   74      2.589e-04      966.523123	253.9
353   65   53      1.325e-10       38.464768	 89.1
354   65   52      5.281e-11       63.589632	 89.1
355   65   51      4.192e-05      229.758760	 89.1
356   65   50      2.519e-04      386.587270	 89.1
357   66   54      5.738e-10      118.785162	 96.6
358   66   65      1.780e-05      156.488950	 96.6
359   66   53      2.537e-09      194.953626	 96.6
360   66   52      2.516e-05      220.078490	 96.6
361   66   51      2.549e-04      386.247660	 96.6
362   66   50      4.535e-04      543.076194	 96.6
363   67   66      2.277e-05      166.898650	104.6
364   67   54      3.209e-07      285.683815	104.6
365   67   65      1.621e-08      323.387511	104.6
366   67   53      7.719e-05      361.852251	104.6
367   67   52      2.587e-04      386.977140	104.6
368   67   51      4.628e-04      553.146296	104.6
369   67   50      7.351e-08      709.974802	104.6
370   68   67      9.297e-08       25.294417	105.8
371   68   66      4.374e-09      192.193055	105.8
372   68   54      6.177e-09      310.978217	105.8
373   68   65      3.193e-08      348.681913	105.8
374   68   53      2.382e-04      387.146681	105.8
375   68   52      2.358e-04      412.271587	105.8
376   68   51      7.952e-08      578.440724	105.8
377   68   50      1.851e-06      735.269204	105.8
378   69   68      2.724e-10       76.175318	109.5
379   69   67      6.524e-08      101.469700	109.5
380   69   66      2.117e-08      268.368373	109.5
381   69   54      2.411e-04      387.153550	109.5
382   69   65      4.671e-04      424.857263	109.5
383   69   53      1.362e-08      463.321998	109.5
384   69   52      1.803e-06      488.446863	109.5
385   69   51      1.537e-07      654.616042	109.5
386   69   50      1.884e-03      811.444522	109.5
387   70   86      2.959e-12       18.345969	131.3
388   70   85      1.294e-06       94.541787	131.3
389   70   84      6.047e-09      120.083180	131.3
390   70   83      9.325e-08      288.014329	131.3
391   70   55      2.205e-04      386.953820	131.3
392   70   69      6.405e-08      453.948005	131.3
393   70   68      8.181e-04      530.123294	131.3
394   70   67      1.713e-06      555.417724	131.3
395   70   66      3.509e-06      722.316377	131.3
396   70   54      1.222e-07      841.101539	131.3
397   70   53      3.532e-03      917.270003	131.3
398   70   52      5.444e-06      942.394867	131.3
399   71   70      2.088e-14      312.448007	146.3
400   71   86      5.392e-05      330.793909	146.3
401   71   56      2.213e-04      386.901950	146.3
402   71   85      3.693e-08      406.989813	146.3
403   71   83      9.042e-07      600.462337	146.3
404   71   82      8.891e-09      756.459809	146.3
405   71   69      2.241e-03      766.396012	146.3
406   71   68      4.096e-07      842.571329	146.3
407   72   88      7.650e-07       89.505740	171.5
408   72   57      1.915e-04      386.837132	171.5
409   72   71      6.398e-04      524.740167	171.5
410   72   56      3.890e-03      911.642045	171.5
411   73   58      1.928e-04      386.869410	179.6
412   73   87      2.020e-04      570.619018	179.6
413   74   89      2.405e-05      317.103110	207.6
414   74   59      1.555e-04      386.788660	207.6
415   74   72      1.787e-03      752.263465	207.6
416   75   60      1.555e-04      386.802263	219.6
417   75   90      4.448e-05      399.637511	219.6
418   75   73      2.199e-03      834.837154	219.6
419   76   61      1.112e-04      386.725190	262.3
420   76   92      4.261e-05      455.177726	262.3
421   76   75      2.357e-03      890.296316	262.3
422   77   62      1.120e-04      386.756938	272.5
423   77   91      3.479e-04      918.166704	272.5
424   78   63      5.981e-05      386.683599	333.3
425   79   64      5.974e-05      386.716267	343.7
426   80   96      4.356e-05      841.108804	405.0
427   82   69      1.669e-09        9.936200	110.0
428   82   68      2.855e-09       86.111520	110.0
429   82   67      4.236e-10      111.405922	110.0
430   82   66      7.685e-05      278.304510	110.0
431   82   65      3.619e-04      434.793421	110.0
432   83   82      1.670e-05      155.997520	117.5
433   83   69      1.959e-09      165.933675	117.5
434   83   68      6.955e-09      242.108993	117.5
435   83   67      4.670e-05      267.403440	117.5
436   83   66      3.646e-04      434.302069	117.5
437   83   65      6.224e-04      590.790957	117.5
438   84   83      2.274e-05      167.931130	125.5
439   84   82      2.082e-08      323.928621	125.5
440   84   69      8.048e-07      333.864824	125.5
441   84   68      1.176e-04      410.040134	125.5
442   84   67      3.716e-04      435.334544	125.5
443   84   66      5.948e-04      602.233197	125.5
444   84   65      1.338e-07      758.722055	125.5
445   85   84      9.755e-08       25.541398	126.7
446   85   83      4.880e-09      193.472524	126.7
447   85   82      1.830e-08      349.469996	126.7
448   85   69      1.707e-08      359.406199	126.7
449   85   68      3.463e-04      435.581509	126.7
450   85   67      3.143e-04      460.875945	126.7
451   85   66      1.364e-07      627.774572	126.7
452   85   65      4.137e-06      784.263429	126.7
453   86   85      5.420e-10       76.195836	130.4
454   86   84      1.082e-07      101.737080	130.4
455   86   83      2.523e-08      269.668360	130.4
456   86   82      4.798e-04      425.665845	130.4
457   86   69      3.506e-04      435.602003	130.4
458   86   68      4.106e-08      511.777353	130.4
